"order_id";"tanggal_order";"Waktu_Pesan";"user_id";"No_Resi";"product_id";"Jumlah_Pesanan";"Diskon";"Total_Harga";"Profit";"Kota";"Media_Pemesanan";"admin_id";"Ekspedisi";"Rating"
"odr12164";"2019-08-01";"04:50:43";"user605";"55154-6671";"prod_007";16;0;1760000.0;400000.0;"Bogor";"Tiktok";"adm001";"JNE";"3"
"odr12165";"2019-08-29";"00:40:46";"user521";"57520-0369";"prod_003";7;31;603750.0;8750.0;"Tangerang";"Tiktok";"adm005";"JNE";"5"
"odr12166";"2019-08-19";"09:35:43";"user465";"19392-400";"prod_001";20;0;1700000.0;700000.0;"Bali";"Shopee";"adm006";"Tiki";"5"
"odr12167";"2019-08-03";"06:22:28";"user893";"42998-973";"prod_003";15;0;1875000.0;600000.0;"Yogyakarta";"Website";"adm003";"Tiki";"5"
"odr12168";"2019-08-20";"23:27:45";"user446";"54973-3163";"prod_006";21;0;525000.0;273000.0;"Jakarta";"FB Marketplace";"adm004";"JNT";"3"
"odr12169";"2019-08-07";"15:09:03";"user286";"50021-080";"prod_006";14;26;259000.0;91000.0;"Tangerang";"Instagram";"adm003";"JNE";"1"
"odr1217";"2018-02-05";"05:15:25";"user625";"35000-711";"prod_005";13;7;1390350.0;155350.0;"Depok";"Tokopedia";"adm004";"JNE";"5"
"odr12171";"2019-08-15";"21:51:30";"user651";"65044-4856";"prod_002";13;0;260000.0;65000.0;"Jakarta";"FB Marketplace";"adm006";"JNT";"5"
"odr12172";"2019-08-04";"17:04:43";"user1006";"0536-2302";"prod_005";11;0;1265000.0;220000.0;"Jakarta";"Instagram";"adm007";"Shopee Express";"2"
"odr12173";"2019-08-30";"16:05:07";"user176";"33261-786";"prod_002";13;0;260000.0;65000.0;"Bali";"Website";"adm001";"Tiki";"1"
"odr12174";"2019-08-22";"13:49:42";"user959";"0087-6673";"prod_003";8;0;1000000.0;320000.0;"Yogyakarta";"Website";"adm005";"SiCepat";"4"
"odr12175";"2019-08-10";"02:35:25";"user529";"0054-0243";"prod_004";2;19;405000.0;25000.0;"Jakarta";"Website";"adm001";"JNE";"4"
"odr12176";"2019-08-08";"04:48:48";"user012";"61314-044";"prod_006";12;0;300000.0;156000.0;"Depok";"Instagram";"adm007";"SiCepat";"1"
"odr12177";"2019-08-08";"07:03:00";"user1094";"54569-6401";"prod_005";1;0;115000.0;20000.0;"Depok";"Tokopedia";"adm001";"unknown";"3"
"odr12178";"2019-08-24";"22:01:08";"user079";"67046-043";"prod_003";22;18;2255000.0;385000.0;"Semarang";"Lazada";"adm004";"JNT";"1"
"odr12179";"2019-08-03";"13:48:38";"user708";"0472-1203";"prod_005";6;15;586500.0;16500.0;"Tangerang";"Tokopedia";"adm005";"Shopee Express";"4"
"odr1218";"2018-02-16";"20:43:07";"user824";"16729-006";"prod_007";6;0;660000.0;150000.0;"Depok";"FB Marketplace";"adm007";"JNT";"2"
"odr12180";"2019-08-16";"02:24:09";"user318";"55648-185";"prod_005";17;0;1955000.0;340000.0;"Yogyakarta";"Whatsapp";"adm007";"JNE";"2"
"odr12181";"2019-08-22";"10:09:24";"user481";"51531-7487";"prod_001";8;0;680000.0;280000.0;"Semarang";"Whatsapp";"adm006";"Wahana";""
"odr12182";"2019-08-06";"15:11:21";"user746";"44183-220";"prod_006";16;0;400000.0;208000.0;"Tangerang";"Website";"adm007";"SiCepat";"2"
"odr12183";"2019-08-25";"13:20:14";"user443";"63868-764";"prod_004";3;0;750000.0;180000.0;"Tangerang";"Whatsapp";"adm007";"Tiki";"1"
"odr12184";"2019-08-25";"12:12:40";"user928";"0409-2288";"prod_004";2;0;500000.0;120000.0;"Jakarta";"Tokopedia";"adm001";"Shopee Express";"1"
"odr12185";"2019-08-23";"18:29:56";"user665";"0268-0617";"prod_001";1;16;71400.0;21400.0;"Bali";"Tiktok";"adm001";"JNE";"5"
"odr12187";"2019-08-23";"05:51:52";"user696";"54868-5438";"prod_005";1;0;115000.0;20000.0;"Depok";"Instagram";"adm007";"SiCepat";"4"
"odr12188";"2019-08-19";"07:54:15";"user531";"57520-0234";"prod_001";9;13;665550.0;215550.0;"Semarang";"Tokopedia";"adm007";"POS Indonesia";"5"
"odr12189";"2019-08-15";"13:10:42";"user466";"13668-344";"prod_002";17;0;340000.0;85000.0;"Bogor";"Website";"adm002";"JNT";"1"
"odr1219";"2018-02-13";"09:14:47";"user136";"48951-7116";"prod_006";13;27;237250.0;81250.0;"Bali";"Lazada";"adm004";"POS Indonesia";"2"
"odr12190";"2019-08-14";"03:27:31";"user910";"62011-0101";"prod_007";23;0;2530000.0;575000.0;"Jakarta";"Website";"adm002";"POS Indonesia";"1"
"odr12191";"2019-08-28";"06:27:08";"user1050";"64942-0634";"prod_007";9;30;693000.0;-72000.0;"Bogor";"Shopee";"adm007";"JNE";"2"
"odr12192";"2019-08-29";"06:48:16";"user711";"68084-504";"prod_007";3;0;330000.0;75000.0;"Bogor";"Instagram";"adm006";"JNE";"4"
"odr12193";"2019-08-15";"05:46:32";"user810";"58118-4775";"prod_005";9;8;952200.0;97200.0;"Bandung";"Tiktok";"adm007";"JNE";"3"
"odr12194";"2019-08-18";"13:52:48";"user375";"36800-428";"prod_003";3;11;333750.0;78750.0;"Bandung";"Instagram";"adm003";"unknown";"1"
"odr12196";"2019-08-20";"19:41:53";"user236";"54868-4591";"prod_003";19;21;1876250.0;261250.0;"Depok";"Tiktok";"adm006";"SiCepat";"5"
"odr12197";"2019-08-08";"19:53:20";"user055";"66129-121";"prod_003";25;22;2437500.0;312500.0;"Depok";"Shopee";"adm005";"JNE";"1"
"odr12198";"2019-08-01";"14:02:37";"user1021";"49349-266";"prod_004";17;19;3442500.0;212500.0;"Bogor";"Instagram";"adm006";"POS Indonesia";"2"
"odr12199";"2019-08-18";"17:05:19";"user1005";"0259-1202";"prod_007";19;6;1964600.0;349600.0;"Yogyakarta";"Tokopedia";"adm003";"Wahana";"3"
"odr122";"2018-01-28";"11:28:34";"user091";"11410-613";"prod_007";5;0;550000.0;125000.0;"Jakarta";"Tokopedia";"adm006";"POS Indonesia";"2"
"odr1220";"2018-02-07";"03:00:28";"user427";"54868-3801";"prod_003";24;0;3000000.0;960000.0;"Jakarta";"Shopee";"adm007";"JNT";"1"
"odr12200";"2019-08-24";"02:20:40";"user402";"60905-0027";"prod_003";3;0;375000.0;120000.0;"Depok";"Shopee";"adm005";"SiCepat";""
"odr12201";"2019-08-08";"03:32:21";"user117";"61957-0070";"prod_002";11;7;204600.0;39600.0;"Semarang";"Shopee";"adm006";"Wahana";""
"odr12202";"2019-08-17";"20:25:05";"user458";"43353-854";"prod_004";18;27;3285000.0;-135000.0;"Yogyakarta";"Instagram";"adm001";"Wahana";"3"
"odr12203";"2019-08-05";"01:58:16";"user993";"43063-474";"prod_007";1;16;92400.0;7400.0;"Jakarta";"Tokopedia";"adm003";"Tiki";"4"
"odr12204";"2019-08-07";"14:37:26";"user885";"33261-950";"prod_005";17;0;1955000.0;340000.0;"Tangerang";"Website";"adm005";"Wahana";"5"
"odr12205";"2019-08-10";"12:59:13";"user603";"41520-094";"prod_006";20;0;500000.0;260000.0;"Bogor";"Whatsapp";"adm004";"Shopee Express";"3"
"odr12206";"2019-08-19";"08:08:46";"user483";"52685-398";"prod_002";14;14;240800.0;30800.0;"Bandung";"Whatsapp";"adm006";"unknown";"1"
"odr12207";"2019-08-17";"14:42:56";"user514";"11822-5744";"prod_002";18;0;360000.0;90000.0;"Bogor";"Tokopedia";"adm006";"Wahana";"5"
"odr12208";"2019-08-22";"16:33:25";"user234";"55319-102";"prod_007";19;0;2090000.0;475000.0;"Semarang";"Website";"adm002";"unknown";"2"
"odr12209";"2019-08-06";"15:52:53";"user566";"37808-157";"prod_007";17;16;1570800.0;125800.0;"Bogor";"Shopee";"adm006";"POS Indonesia";""
"odr1221";"2018-02-25";"22:25:44";"user039";"54868-1852";"prod_004";10;9;2275000.0;375000.0;"Tangerang";"FB Marketplace";"adm006";"POS Indonesia";"2"
"odr12210";"2019-08-13";"05:34:55";"user396";"55749-100";"prod_005";19;26;1616900.0;-188100.0;"Jakarta";"Tiktok";"adm003";"POS Indonesia";"1"
"odr12211";"2019-08-14";"18:38:45";"user928";"59735-300";"prod_003";4;9;455000.0;115000.0;"Yogyakarta";"Whatsapp";"adm002";"JNT";"3"
"odr12212";"2019-08-06";"15:18:12";"user373";"64980-170";"prod_001";20;20;1360000.0;360000.0;"Depok";"FB Marketplace";"adm003";"JNE";"5"
"odr12213";"2019-08-10";"02:56:39";"user368";"0472-0912";"prod_003";16;0;2000000.0;640000.0;"Jakarta";"Instagram";"adm005";"POS Indonesia";"5"
"odr12214";"2019-08-21";"01:16:50";"user760";"65923-505";"prod_005";5;0;575000.0;100000.0;"Tangerang";"Lazada";"adm005";"unknown";"1"
"odr12215";"2019-08-02";"15:30:34";"user998";"54868-5171";"prod_003";19;25;1781250.0;166250.0;"Yogyakarta";"FB Marketplace";"adm001";"Shopee Express";"4"
"odr12216";"2019-08-23";"03:21:18";"user320";"61699-4277";"prod_003";20;0;2500000.0;800000.0;"Yogyakarta";"Tiktok";"adm005";"POS Indonesia";"4"
"odr12217";"2019-08-22";"02:51:07";"user274";"60760-687";"prod_007";23;9;2302300.0;347300.0;"Bandung";"Shopee";"adm002";"POS Indonesia";"1"
"odr12218";"2019-08-12";"13:51:46";"user298";"52773-241";"prod_005";20;0;2300000.0;400000.0;"Yogyakarta";"Tiktok";"adm003";"JNT";"3"
"odr12219";"2019-08-03";"05:35:31";"user714";"55312-668";"prod_003";12;0;1500000.0;480000.0;"Tangerang";"Tiktok";"adm006";"JNT";"1"
"odr12220";"2019-08-09";"06:14:36";"user229";"55037-101";"prod_003";6;0;750000.0;240000.0;"Yogyakarta";"Whatsapp";"adm006";"JNE";"3"
"odr12221";"2019-08-18";"18:25:36";"user127";"68391-267";"prod_003";19;0;2375000.0;760000.0;"Depok";"Tokopedia";"adm004";"JNT";"3"
"odr12222";"2019-08-28";"10:03:11";"user469";"0924-1807";"prod_002";21;0;420000.0;105000.0;"Depok";"Whatsapp";"adm004";"JNT";"5"
"odr12223";"2019-08-12";"06:43:16";"user662";"44087-8090";"prod_007";23;0;2530000.0;575000.0;"Yogyakarta";"Website";"adm007";"POS Indonesia";"2"
"odr12224";"2019-08-14";"11:33:26";"user899";"50080-001";"prod_007";23;0;2530000.0;575000.0;"Depok";"Tiktok";"adm006";"Wahana";"4"
"odr12225";"2019-08-24";"00:14:35";"user674";"54458-938";"prod_007";11;6;1137400.0;202400.0;"Bogor";"Tokopedia";"adm003";"Wahana";"5"
"odr12226";"2019-08-15";"20:48:37";"user567";"49371-040";"prod_003";16;0;2000000.0;640000.0;"Jakarta";"Website";"adm007";"SiCepat";"4"
"odr12227";"2019-08-17";"16:58:27";"user460";"17089-376";"prod_007";4;9;400400.0;60400.0;"Bandung";"Tiktok";"adm001";"POS Indonesia";"5"
"odr12228";"2019-08-04";"16:43:35";"user933";"68026-113";"prod_003";22;0;2750000.0;880000.0;"Depok";"Shopee";"adm006";"JNT";"1"
"odr12229";"2019-08-09";"08:35:34";"user612";"54569-2996";"prod_007";18;0;1980000.0;450000.0;"Bali";"Instagram";"adm007";"POS Indonesia";""
"odr1223";"2018-02-08";"08:27:13";"user782";"51706-508";"prod_003";23;12;2530000.0;575000.0;"Tangerang";"Instagram";"adm006";"POS Indonesia";"1"
"odr12230";"2019-08-05";"23:11:06";"user559";"0472-0371";"prod_005";22;0;2530000.0;440000.0;"Bogor";"Tokopedia";"adm005";"unknown";"3"
"odr12231";"2019-08-28";"08:04:28";"user427";"49349-270";"prod_004";14;0;3500000.0;840000.0;"Depok";"FB Marketplace";"adm004";"unknown";"3"
"odr12232";"2019-08-26";"19:59:33";"user1024";"35356-258";"prod_002";4;0;80000.0;20000.0;"Bandung";"Shopee";"adm005";"Shopee Express";"3"
"odr12233";"2019-08-14";"02:34:46";"user062";"76070-120";"prod_006";18;0;450000.0;234000.0;"Bogor";"Whatsapp";"adm006";"SiCepat";"4"
"odr12234";"2019-08-17";"20:45:22";"user796";"59579-008";"prod_004";5;0;1250000.0;300000.0;"Bandung";"Shopee";"adm003";"Wahana";""
"odr12235";"2019-08-06";"10:56:56";"user483";"61481-3001";"prod_005";15;26;1276500.0;-148500.0;"Bogor";"Tiktok";"adm002";"unknown";"3"
"odr12236";"2019-08-10";"19:10:37";"user150";"49288-0839";"prod_007";4;20;352000.0;12000.0;"Jakarta";"Shopee";"adm001";"SiCepat";"2"
"odr12237";"2019-08-18";"05:11:42";"user151";"16714-338";"prod_007";9;0;990000.0;225000.0;"Bali";"Lazada";"adm003";"JNE";"3"
"odr12238";"2019-08-26";"00:04:25";"user295";"61442-161";"prod_002";6;0;120000.0;30000.0;"Jakarta";"Tiktok";"adm005";"unknown";"4"
"odr12239";"2019-08-12";"20:15:23";"user549";"49967-035";"prod_001";15;0;1275000.0;525000.0;"Bandung";"Whatsapp";"adm002";"Shopee Express";"5"
"odr1224";"2018-02-16";"11:06:16";"user043";"0409-7418";"prod_003";4;0;500000.0;160000.0;"Jakarta";"Tokopedia";"adm005";"POS Indonesia";"1"
"odr12240";"2019-08-30";"07:20:11";"user669";"60232-3400";"prod_007";12;0;1320000.0;300000.0;"Bandung";"Whatsapp";"adm001";"Wahana";"4"
"odr12241";"2019-08-29";"20:44:06";"user891";"0536-0901";"prod_005";24;28;1987200.0;-292800.0;"Depok";"Instagram";"adm002";"JNT";"5"
"odr12242";"2019-08-16";"13:09:37";"user306";"0615-4515";"prod_004";1;31;172500.0;-17500.0;"Bandung";"Tokopedia";"adm007";"Shopee Express";"1"
"odr12243";"2019-08-08";"23:01:53";"user874";"49035-401";"prod_007";13;0;1430000.0;325000.0;"Bandung";"Shopee";"adm006";"JNT";"5"
"odr12244";"2019-08-03";"21:29:11";"user322";"0378-7005";"prod_005";5;8;529000.0;54000.0;"Tangerang";"Lazada";"adm006";"unknown";"2"
"odr12245";"2019-08-19";"23:31:58";"user976";"57520-0568";"prod_005";24;22;2152800.0;-127200.0;"Bogor";"Lazada";"adm005";"Wahana";"1"
"odr12246";"2019-08-20";"23:54:28";"user810";"0145-1506";"prod_006";13;0;325000.0;169000.0;"Tangerang";"FB Marketplace";"adm004";"unknown";"4"
"odr12248";"2019-08-07";"13:19:34";"user212";"47781-729";"prod_005";18;0;2070000.0;360000.0;"Semarang";"Instagram";"adm002";"Wahana";"2"
"odr12250";"2019-08-01";"23:42:25";"user126";"49527-746";"prod_003";7;28;630000.0;35000.0;"Jakarta";"Tiktok";"adm005";"Shopee Express";"2"
"odr12251";"2019-08-09";"22:11:56";"user219";"0093-7236";"prod_005";9;30;724500.0;-130500.0;"Jakarta";"Tiktok";"adm007";"Wahana";"1"
"odr12252";"2019-08-08";"18:32:53";"user645";"43269-841";"prod_006";16;0;400000.0;208000.0;"Bandung";"Tokopedia";"adm002";"Shopee Express";"3"
"odr12253";"2019-08-03";"05:12:38";"user357";"52642-010";"prod_007";6;0;660000.0;150000.0;"Bandung";"Tokopedia";"adm001";"JNT";"3"
"odr12254";"2019-08-26";"11:22:33";"user802";"0603-6345";"prod_007";18;0;1980000.0;450000.0;"Bali";"Whatsapp";"adm007";"Shopee Express";"3"
"odr12255";"2019-08-19";"06:27:38";"user748";"35356-767";"prod_005";13;0;1495000.0;260000.0;"Jakarta";"Whatsapp";"adm002";"POS Indonesia";"1"
"odr12256";"2019-08-04";"20:26:37";"user546";"35356-054";"prod_003";22;31;1897500.0;27500.0;"Tangerang";"Website";"adm002";"Shopee Express";"1"
"odr12257";"2019-08-09";"09:17:16";"user279";"59078-031";"prod_004";3;24;570000.0;0.0;"Jakarta";"Instagram";"adm005";"JNE";"2"
"odr12258";"2019-08-26";"02:21:25";"user840";"42254-105";"prod_001";21;10;1606500.0;556500.0;"Bogor";"Website";"adm004";"SiCepat";"4"
"odr12259";"2019-08-02";"07:53:49";"user824";"67938-2027";"prod_003";5;0;625000.0;200000.0;"Bali";"FB Marketplace";"adm002";"Tiki";"5"
"odr1226";"2018-02-22";"20:08:20";"user257";"68479-220";"prod_006";6;34;99000.0;27000.0;"Depok";"Shopee";"adm002";"POS Indonesia";"3"
"odr12260";"2019-08-20";"09:25:14";"user354";"36987-2274";"prod_007";23;9;2302300.0;347300.0;"Depok";"Shopee";"adm007";"JNT";"3"
"odr12261";"2019-08-05";"00:38:00";"user861";"43857-0224";"prod_005";8;0;920000.0;160000.0;"Semarang";"Tiktok";"adm005";"POS Indonesia";""
"odr12262";"2019-08-19";"06:44:31";"user940";"68016-731";"prod_004";15;26;2775000.0;-75000.0;"Bandung";"Tokopedia";"adm001";"Shopee Express";"1"
"odr12263";"2019-08-11";"10:12:16";"user252";"64942-1253";"prod_003";7;0;875000.0;280000.0;"Jakarta";"Lazada";"adm007";"JNE";"1"
"odr12264";"2019-08-13";"09:48:22";"user580";"10096-0287";"prod_001";17;26;1069300.0;219300.0;"Semarang";"Tiktok";"adm002";"POS Indonesia";""
"odr12266";"2019-09-28";"05:05:26";"user429";"53808-0516";"prod_001";17;26;1069300.0;219300.0;"Bogor";"Lazada";"adm007";"POS Indonesia";"2"
"odr12267";"2019-09-11";"11:55:35";"user799";"69190-336";"prod_007";10;0;1100000.0;250000.0;"Yogyakarta";"Tiktok";"adm007";"Tiki";"1"
"odr12268";"2019-09-29";"01:01:29";"user832";"54868-5538";"prod_007";5;21;434500.0;9500.0;"Bandung";"Shopee";"adm007";"Tiki";"3"
"odr12269";"2019-09-04";"12:43:57";"user435";"50436-5605";"prod_002";1;0;20000.0;5000.0;"Yogyakarta";"Whatsapp";"adm006";"POS Indonesia";""
"odr1227";"2018-02-10";"14:37:54";"user103";"49738-374";"prod_001";9;16;642600.0;192600.0;"Yogyakarta";"Lazada";"adm005";"JNT";"1"
"odr12270";"2019-09-09";"04:17:33";"user053";"13107-035";"prod_006";25;0;625000.0;325000.0;"Depok";"Lazada";"adm006";"Shopee Express";"1"
"odr12271";"2019-09-02";"22:05:17";"user171";"21695-689";"prod_002";14;0;280000.0;70000.0;"Jakarta";"Whatsapp";"adm003";"JNT";"2"
"odr12272";"2019-09-23";"06:59:22";"user1007";"36987-2781";"prod_007";5;0;550000.0;125000.0;"Bogor";"Tokopedia";"adm003";"JNT";"4"
"odr12274";"2019-09-03";"22:24:26";"user175";"51346-122";"prod_003";10;29;887500.0;37500.0;"Yogyakarta";"Tokopedia";"adm001";"JNT";"3"
"odr12276";"2019-09-03";"10:44:05";"user879";"61310-101";"prod_002";15;24;228000.0;3000.0;"Bandung";"Whatsapp";"adm005";"POS Indonesia";"3"
"odr12277";"2019-09-15";"02:10:37";"user057";"0172-2407";"prod_001";22;0;1870000.0;770000.0;"Depok";"Tiktok";"adm003";"unknown";"4"
"odr12278";"2019-09-21";"11:33:30";"user073";"0904-5993";"prod_005";20;21;1817000.0;-83000.0;"Depok";"Whatsapp";"adm007";"JNE";"4"
"odr12279";"2019-09-08";"21:53:53";"user379";"51655-581";"prod_005";9;0;1035000.0;180000.0;"Yogyakarta";"Tokopedia";"adm003";"JNT";"5"
"odr1228";"2018-02-20";"07:19:38";"user473";"64980-307";"prod_003";15;0;1875000.0;600000.0;"Bali";"Shopee";"adm002";"Tiki";"4"
"odr12280";"2019-09-23";"15:10:46";"user971";"55714-4484";"prod_004";20;0;5000000.0;1200000.0;"Jakarta";"Tiktok";"adm006";"POS Indonesia";"1"
"odr12281";"2019-09-19";"15:43:22";"user474";"64406-911";"prod_003";18;0;2250000.0;720000.0;"Yogyakarta";"FB Marketplace";"adm006";"Tiki";"2"
"odr12282";"2019-09-12";"06:40:18";"user326";"49643-340";"prod_002";8;0;160000.0;40000.0;"Depok";"Tiktok";"adm002";"JNT";"1"
"odr12283";"2019-09-24";"04:28:45";"user992";"48951-8217";"prod_007";3;0;330000.0;75000.0;"Yogyakarta";"Tiktok";"adm003";"SiCepat";"4"
"odr12284";"2019-09-24";"17:30:19";"user388";"21220-119";"prod_007";8;24;668800.0;-11200.0;"Bandung";"Tiktok";"adm006";"SiCepat";"5"
"odr12285";"2019-09-24";"18:08:44";"user287";"65121-102";"prod_002";14;19;226800.0;16800.0;"Bali";"Tokopedia";"adm004";"Shopee Express";"5"
"odr12286";"2019-09-23";"00:07:53";"user083";"42281-003";"prod_003";15;6;1762500.0;487500.0;"Bandung";"Tiktok";"adm002";"JNT";"1"
"odr12287";"2019-09-10";"09:53:17";"user705";"59667-0080";"prod_003";10;32;850000.0;0.0;"Yogyakarta";"FB Marketplace";"adm001";"SiCepat";"1"
"odr12288";"2019-09-03";"23:48:48";"user744";"57237-051";"prod_005";23;24;2010200.0;-174800.0;"Tangerang";"Shopee";"adm003";"Tiki";"1"
"odr12289";"2019-09-05";"23:00:51";"user880";"35356-866";"prod_005";18;0;2070000.0;360000.0;"Semarang";"FB Marketplace";"adm005";"Wahana";"4"
"odr1229";"2018-02-27";"21:37:33";"user598";"21695-677";"prod_007";5;0;550000.0;125000.0;"Jakarta";"Instagram";"adm006";"Shopee Express";"1"
"odr12290";"2019-09-13";"13:04:06";"user617";"64376-655";"prod_006";13;32;221000.0;65000.0;"Tangerang";"Instagram";"adm001";"SiCepat";"1"
"odr12291";"2019-09-17";"04:21:24";"user608";"61526-1001";"prod_003";11;20;1100000.0;165000.0;"Semarang";"Shopee";"adm002";"JNT";"1"
"odr12292";"2019-09-05";"16:37:05";"user1001";"0310-0705";"prod_001";13;16;928200.0;278200.0;"Yogyakarta";"Instagram";"adm005";"JNE";"3"
"odr12294";"2019-09-29";"05:32:54";"user713";"49643-124";"prod_002";18;0;360000.0;90000.0;"Bali";"Lazada";"adm004";"JNE";"4"
"odr12295";"2019-09-24";"02:51:32";"user613";"33261-952";"prod_005";24;12;2428800.0;148800.0;"Bandung";"Whatsapp";"adm005";"POS Indonesia";"3"
"odr12296";"2019-09-14";"00:33:23";"user400";"62742-4055";"prod_003";11;0;1375000.0;440000.0;"Tangerang";"Whatsapp";"adm007";"JNE";"2"
"odr12297";"2019-09-16";"02:37:09";"user184";"54973-0601";"prod_002";4;26;59200.0;-800.0;"Bogor";"Instagram";"adm002";"JNT";"1"
"odr12298";"2019-09-26";"11:51:03";"user111";"0603-3583";"prod_004";14;0;3500000.0;840000.0;"Tangerang";"Instagram";"adm007";"SiCepat";"3"
"odr123";"2018-01-29";"02:46:41";"user868";"62670-4590";"prod_006";5;0;125000.0;65000.0;"Bali";"Whatsapp";"adm007";"Tiki";"2"
"odr1230";"2018-02-26";"14:18:34";"user719";"33261-685";"prod_003";13;0;1625000.0;520000.0;"Depok";"Tokopedia";"adm006";"unknown";"1"
"odr12300";"2019-09-13";"10:48:53";"user982";"68151-2111";"prod_005";2;32;156400.0;-33600.0;"Bali";"Shopee";"adm002";"Shopee Express";"4"
"odr12301";"2019-09-20";"15:44:56";"user634";"57955-0170";"prod_002";16;15;272000.0;32000.0;"Semarang";"Website";"adm004";"POS Indonesia";"4"
"odr12302";"2019-09-16";"03:11:58";"user901";"10191-1934";"prod_001";4;32;231200.0;31200.0;"Bandung";"Shopee";"adm002";"JNE";"4"
"odr12304";"2019-09-07";"08:15:35";"user011";"43913-405";"prod_004";5;8;1150000.0;200000.0;"Bali";"Lazada";"adm006";"Tiki";"3"
"odr12305";"2019-09-02";"03:37:27";"user679";"54868-3169";"prod_001";11;24;710600.0;160600.0;"Jakarta";"Instagram";"adm003";"SiCepat";"5"
"odr12307";"2019-09-21";"02:07:25";"user630";"41250-177";"prod_007";17;0;1870000.0;425000.0;"Bogor";"FB Marketplace";"adm001";"Shopee Express";"1"
"odr12308";"2019-09-01";"11:27:56";"user963";"68151-3112";"prod_007";3;0;330000.0;75000.0;"Tangerang";"FB Marketplace";"adm007";"POS Indonesia";"3"
"odr12309";"2019-09-16";"04:03:42";"user866";"55111-648";"prod_002";21;27;306600.0;-8400.0;"Yogyakarta";"Instagram";"adm005";"JNT";"4"
"odr1231";"2018-02-02";"01:08:31";"user670";"76485-1016";"prod_007";21;0;2310000.0;525000.0;"Bandung";"Lazada";"adm004";"Wahana";"2"
"odr12310";"2019-09-19";"07:30:24";"user536";"62168-0843";"prod_005";19;0;2185000.0;380000.0;"Semarang";"Tiktok";"adm003";"POS Indonesia";"3"
"odr12311";"2019-09-23";"22:37:27";"user378";"68026-542";"prod_007";14;29;1093400.0;-96600.0;"Tangerang";"Instagram";"adm003";"Wahana";"3"
"odr12312";"2019-09-09";"09:42:05";"user015";"63824-008";"prod_001";12;0;1020000.0;420000.0;"Yogyakarta";"Tiktok";"adm007";"unknown";"1"
"odr12313";"2019-09-17";"18:08:55";"user653";"49884-307";"prod_003";10;19;1012500.0;162500.0;"Bogor";"Tokopedia";"adm006";"SiCepat";"1"
"odr12314";"2019-09-06";"02:49:38";"user720";"30142-423";"prod_001";20;17;1411000.0;411000.0;"Depok";"Whatsapp";"adm004";"JNT";"5"
"odr12315";"2019-09-06";"13:32:14";"user343";"24236-705";"prod_007";2;0;220000.0;50000.0;"Depok";"Shopee";"adm006";"unknown";"2"
"odr12316";"2019-09-19";"16:33:58";"user767";"0462-0434";"prod_004";8;27;1460000.0;-60000.0;"Bogor";"Lazada";"adm005";"JNE";"1"
